CODFILIAL,CHAPA,NOME,FUNCAO,CNES,SECAO,DATAADMISSAO,SITUAÇÃO RM,HORÁRIO,MOTIVOADMISSAO,FILIAL,CARGAMENSAL,CARGASEMANAL,LICINICIO,LICFIM,STATUS,DATADEMISSAO
40,40005226,MARIEANN SIMO,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2022-09-05,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-14,2024-08-15,Atestado,
40,40005227,NONNA BEESLEY,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2022-09-05,Ativo,06:00 - 11:00 - 12:00 - 18:00 (12X36),COBERTURA DE AFASTADO,40-PENHA,180,36,2024-08-13,2024-08-19,Af.Previdência,
40,40005227,NONNA BEESLEY,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2022-09-05,Ativo,06:00 - 11:00 - 12:00 - 18:00 (12X36),COBERTURA DE AFASTADO,40-PENHA,180,36,2024-09-03,2024-09-03,Af.Previdência,
40,40005239,QUINTANA DREAKIN,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,AMA CHÁCARA CRUZEIRO DO SUL,2022-09-19,Ativo,06:45 - 09:00 - 09:15 - 13:00 (SEG A SAB),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005243,MATHE BEVER,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS CANGAÍBA - DR. CARLOS GENTILE DE MELLO,2022-09-19,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40005245,TRIS VAN OORT,ENFERMEIRO,PERTENCE A EQUIPE MÍNIMA,CAPS ÁLCOOL E DROGAS III PENHA,2022-09-26,Ativo,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005258,THIBAUD RUBENS,MÉDICO GINECOLOGISTA,PERTENCE A EQUIPE MÍNIMA,UBS PADRE MANOEL DA NÓBREGA,2022-10-03,Ativo,SEG - 11:00 13:45 14:00 16:15/ SEX - 08:00 10:30 10:45 13:15,REPOSIÇÃO DE VAGA,40-PENHA,50,10,2024-08-02,2024-08-02,Af.Previdência,
40,40005259,CHARIS HEDMAN,AUXILIAR ADMINISTRATIVO I,NÃO PERTENCE A EQUIPE MÍNIMA,COORDENAÇÃO TÉCNICA ADMINISTRATIVA - SAS,2022-09-19,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,2024-07-31,2024-08-09,Férias,
40,40005260,DANIEL YEKEL,TÉCNICO FARMÁCIA,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2022-10-10,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005262,BOBBYE JERVIS,MÉDICO PSIQUIATRA,PERTENCE A EQUIPE MÍNIMA,CAPS INFANTO-JUVENIL III PENHA,2022-10-05,Ativo,SEG A QUI - 08:00 12:00 13:00 19:00,REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40005263,TOBIAH HEADINGHAM,AUXILIAR DE MANUTENÇÃO,NÃO PERTENCE A EQUIPE MÍNIMA,COORDENAÇÃO TÉCNICA ADMINISTRATIVA - SAS,2022-02-07,Contrato de Trabalho Suspenso,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2023-04-01,,Contrato de Trabalho Suspenso,
40,40005266,KENNEDY WINRIDGE,ASSISTENTE DE SUPORTE TÉCNICO,NÃO PERTENCE A EQUIPE MÍNIMA,COORDENAÇÃO TÉCNICA ADMINISTRATIVA - SAS,2021-10-13,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-29,2024-08-17,Férias,
40,40005282,ELEEN NILAND,FARMACÊUTICO,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2022-11-07,Ativo,"06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA_x000D_
",COBERTURA DE AFASTADO,40-PENHA,180,36,,,Ativo,
40,40005284,BREE PAWELS,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,2022-09-05,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),COBERTURA DE AFASTADO,40-PENHA,200,40,2024-08-20,2024-08-21,Af.Previdência,
40,40005288,ALLIE GIOVANNI,DENTISTA CLÍNICO,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO FRANCISCO,2022-11-16,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-21,2024-08-23,Af.Previdência,
40,40005289,GIBBY FRANSMAN,TÉCNICO FARMÁCIA,PERTENCE A EQUIPE MÍNIMA,CAPS ALCOOL E DROGAS II CANGAIBA,2022-11-16,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40005293,KISSIE SYALVESTER,ENFERMEIRO,PERTENCE A EQUIPE MÍNIMA,UBS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2022-11-21,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),COBERTURA DE AFASTADO,40-PENHA,200,40,,,Ativo,
40,40005294,SHAMUS WETWOOD,ASSISTENTE SOCIAL,PERTENCE A EQUIPE MÍNIMA,CAPS INFANTO-JUVENIL III PENHA,2015-12-07,Férias,13:45 - 17:00 - 17:15 - 20:00 (SEG A SEX),COBERTURA DE AFASTADO,40-PENHA,150,30,2024-08-19,2024-09-02,Férias,
40,40005296,TABER ISSATT,ACOMPANHANTE COMUNITÁRIO - SRT,PERTENCE A EQUIPE MÍNIMA,SRT PENHA - MISTA,2022-12-01,Ativo,06:00 - 11:00 - 12:00 - 18:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005297,DANELL ITSCOWICZ,FONOAUDIÓLOGO,PERTENCE A EQUIPE MÍNIMA,EMAD / EMAP JARDIM MARINGÁ,2022-12-05,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40005298,PHIL PULHOSTER,TÉCNICO DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA ESPERANÇA - DR. CASSIO BITTENCOURT FILHO,2022-12-05,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),COBERTURA DE AFASTADO,40-PENHA,200,40,,,Ativo,
40,40005299,LANIE TERREN,ENFERMEIRO ESF,PERTENCE A EQUIPE MÍNIMA,UBS DR. ANTONIO P. F. VILALLOBO,2022-12-05,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),COBERTURA DE AFASTADO,40-PENHA,200,40,,,Ativo,
40,40005300,ALEXANDR VIGNERON,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS ENGENHEIRO TRINDADE,2022-12-05,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-15,2024-08-03,Férias,
40,40005301,DONNIE PAULON,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS JOSÉ DE ANCHIETA,2022-12-05,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-24,2024-08-02,Férias,
40,40005303,BJORN THELWLL,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2022-12-05,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-29,2024-08-02,Af.Previdência,
40,40005303,BJORN THELWLL,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2022-12-05,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-22,2024-08-23,Af.Previdência,
40,40005312,XIMENES SHIMONI,APRENDIZ,NÃO PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2022-12-12,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-01,2024-08-02,Atestado,
40,40005312,XIMENES SHIMONI,APRENDIZ,NÃO PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2022-12-12,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-12,2024-08-12,Af.Previdência,
40,40005312,XIMENES SHIMONI,APRENDIZ,NÃO PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2022-12-12,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-14,2024-08-14,Af.Previdência,
40,40005312,XIMENES SHIMONI,APRENDIZ,NÃO PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2022-12-12,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-16,2024-08-16,Atestado,
40,40005312,XIMENES SHIMONI,APRENDIZ,NÃO PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2022-12-12,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-19,2024-08-21,Af.Previdência,
40,40005312,XIMENES SHIMONI,APRENDIZ,NÃO PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2022-12-12,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-22,2024-08-23,Af.Previdência,
40,40005312,XIMENES SHIMONI,APRENDIZ,NÃO PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2022-12-12,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-26,2024-08-28,Atestado,
40,40005312,XIMENES SHIMONI,APRENDIZ,NÃO PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2022-12-12,Ativo,08:00 11:15 11:30 14:00 (SEG. À SEX.) ,REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-29,2024-08-30,Atestado,
40,40005313,MALISSIA MCQUARRIE,MÉDICO GINECOLOGISTA,PERTENCE A EQUIPE MÍNIMA,UBS VILA MATILDE,2022-12-19,Ativo,SEG - 07:00 09:30 09:45 12:15/ TER - 12:30 14:00 14:15 17:45,REPOSIÇÃO DE VAGA,40-PENHA,50,10,,,Ativo,
40,40005315,URI DEVERELL,AUXILIAR DE MANUTENÇÃO,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2022-12-19,Férias,19:00 - 01:00 - 02:00 - 07:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-20,2024-09-03,Férias,
40,40005316,ANICA MUDLE,MÉDICO CLÍNICO GERAL,PERTENCE A EQUIPE MÍNIMA,UBS PADRE MANOEL DA NÓBREGA,2022-12-12,Ativo,TER E QUA - 07:00 12:00 13:00 18:00 ,AUMENTO DE QUADRO,40-PENHA,100,20,,,Ativo,
40,40005317,MAURIE ROMEO,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA ARICANDUVA,2022-12-12,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,150,30,,,Ativo,
40,40005320,ARNI BREISSAN,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS JOSÉ DE ANCHIETA,2022-12-12,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-07,2024-08-07,Af.Previdência,
40,40005322,JANETTE COTTEE,TÉCNICO DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO NICOLAU,2022-12-19,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-15,2024-08-16,Af.Previdência,
40,40005323,LILIAS CONLEY,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2022-12-19,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-10,2024-08-10,Atestado,
40,40005323,LILIAS CONLEY,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2022-12-19,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-30,2024-08-30,Af.Previdência,
40,40005325,BOIGIE TOURLE,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA MAURICE PATE,2022-12-19,Af.Ac.Trabalho,13:00 - 16:00 - 16:15 - 19:15   (SEG A SAB),COBERTURA DE AFASTADO,40-PENHA,180,36,2024-01-06,,Af.Ac.Trabalho,
40,40005330,CRISTIONNA KEABLE,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,2022-12-19,Ativo,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),COBERTURA DE AFASTADO,40-PENHA,150,30,2024-09-04,2024-09-04,Af.Previdência,
40,40005331,MALENA WINFIELD,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,CAPS ADULTO III VILA MATILDE,2023-01-02,Af.Previdência,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-04-17,,Af.Previdência,
40,40005334,RING ESSEL,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,AMA PADRE MANOEL DA NÓBREGA,2023-01-02,Ativo,13:00 - 16:00 - 16:15 - 19:15   (SEG A SAB),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005335,SELIE FOCH,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA PADRE MANOEL DA NÓBREGA,2023-01-02,Ativo,13:00 - 16:00 - 16:15 - 19:15   (SEG A SAB),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005339,LEANOR DUFF,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-01-09,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,,,Ativo,
40,40005340,NIKOLIA JELLEY,MÉDICO GENERALISTA,PERTENCE A EQUIPE MÍNIMA,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,2023-01-02,Ativo,SEG A QUI - 08:00 12:00 13:00 19:00,REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-05,2024-08-19,Férias,
40,40005340,NIKOLIA JELLEY,MÉDICO GENERALISTA,PERTENCE A EQUIPE MÍNIMA,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,2023-01-02,Ativo,SEG A QUI - 08:00 12:00 13:00 19:00,REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-09-02,2024-09-02,Af.Previdência,
40,40005341,ELI SYDALL,DENTISTA CLÍNICO,PERTENCE A EQUIPE MÍNIMA,UBS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-01-02,Ativo,15:00 - 19:00 (SEG. A SEX.),REPOSIÇÃO DE VAGA,40-PENHA,100,20,,,Ativo,
40,40005343,IGNACE SHALDERS,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA MATILDE,2023-01-02,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),COBERTURA DE AFASTADO,40-PENHA,150,30,2024-09-02,2024-09-05,Af.Previdência,
40,40005348,GANNON BRUNN,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-01-09,Ativo,06:00 - 11:00 - 12:00 - 18:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005352,VANNY COLLIDGE,TÉCNICO DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,UBS CHÁCARA CRUZEIRO DO SUL,2023-01-09,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),COBERTURA DE AFASTADO,40-PENHA,200,40,,,Ativo,
40,40005353,DENNIE ROUBOTTOM,ASSISTENTE ADMINISTRATIVO,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-01-09,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40005354,CHEV CORPE,FISIOTERAPEUTA,PERTENCE A EQUIPE MÍNIMA,CER III PENHA,2023-01-10,Férias,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,150,30,2024-08-19,2024-09-02,Férias,
40,40005355,GERMAINE LEWSY,NUTRICIONISTA,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO FRANCISCO,2023-01-10,Ativo,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,2024-07-31,2024-08-01,Af.Previdência,
40,40005356,HERMAN ROLIN,ENFERMEIRO ESF,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO FRANCISCO,2023-01-11,Af.Previdência,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-23,2024-08-06,Atestado,
40,40005356,HERMAN ROLIN,ENFERMEIRO ESF,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO FRANCISCO,2023-01-11,Af.Previdência,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-07,,Af.Previdência,
40,40005363,RENAUD GONZALVO,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS EMILIO SANTIAGO,2023-01-16,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-10,2024-08-08,Férias,
40,40005364,ELEEN GATCHELL,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2023-01-16,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005370,ZORAH HEELIS,NUTRICIONISTA,PERTENCE A EQUIPE MÍNIMA,UBS VILA ARICANDUVA,2023-02-06,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,,,Ativo,
40,40005371,BREN MATHIASEN,MÉDICO GINECOLOGISTA PNAR - HC,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-01-12,Ativo,"07:00 - 12:00 - 13:00 - 19:00 (TER E QUI)_x000D_
",REPOSIÇÃO DE VAGA,40-PENHA,120,24,,,Ativo,
40,40005372,ESTEBAN HENNEMANN,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA ESPERANÇA - CASSIO B. (PAI),2023-01-16,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,2024-08-13,2024-08-13,Af.Previdência,
40,40005377,FARRELL BOTTOMS,AGENTE COMUNITÁRIO DE SAÚDE,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO FRANCISCO,2023-01-23,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-17,2024-08-15,Férias,
40,40005378,IRENE FRONKS,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,AMA PADRE MANOEL DA NÓBREGA,2023-01-23,Ativo,13:00 - 16:00 - 16:15 - 19:15   (SEG A SAB),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005379,GIUSTINO BOOST,AUXILIAR DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,CAPS ÁLCOOL E DROGAS III PENHA,2023-01-23,Ativo,"06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA_x000D_
",REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005384,TOWN PATZELT,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA ARICANDUVA,2023-01-23,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-21,2024-08-21,Atestado,
40,40005385,VASILIS RUGGLES,AUXILIAR DE MANUTENÇÃO,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-01-23,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005393,CHADDIE GOWEN,AUXILIAR DE ENFERMAGEM,PERTENCE A EQUIPE MÍNIMA,CAPS ÁLCOOL E DROGAS III PENHA,2023-02-06,Ativo,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40005394,DAVEY SKAIFE D'INGERTHORPE,MÉDICO GENERALISTA,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO NICOLAU,2023-02-06,Af.Previdência,SEG QUA QUI E SEX - 07:00 12:00 13:00 18:00 ,REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-06-02,,Af.Previdência,
40,40005395,TABOR BACKSHELL,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-02-01,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),COBERTURA DE AFASTADO,40-PENHA,180,36,,,Ativo,
40,40005397,WEB CONRARD,AGENTE COMUNITÁRIO DE SAÚDE,PERTENCE A EQUIPE MÍNIMA,UBS A. E. DE CARVALHO,2023-02-06,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-03,2024-08-01,Férias,
40,40005398,FERDINANDE SERGANT,AGENTE COMUNITÁRIO DE SAÚDE,PERTENCE A EQUIPE MÍNIMA,UBS CHÁCARA CRUZEIRO DO SUL,2023-02-06,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40005403,GWEN GILLIMGHAM,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,P.A.I AMA/UBS INTEGRADA VILA SILVIA,2023-02-06,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-22,2024-08-10,Férias,
40,40005403,GWEN GILLIMGHAM,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,P.A.I AMA/UBS INTEGRADA VILA SILVIA,2023-02-06,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-19,2024-08-19,Af.Previdência,
40,40005404,ALLIE PAVLOVSKY,ENFERMEIRO,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-02-13,Ativo,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,COBERTURA DE AFASTADO,40-PENHA,180,36,2024-08-08,2024-08-09,Atestado,
40,40005404,ALLIE PAVLOVSKY,ENFERMEIRO,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2023-02-13,Ativo,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,COBERTURA DE AFASTADO,40-PENHA,180,36,2024-08-10,2024-08-14,Af.Previdência,
40,40005405,SYDNEY YOXEN,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-02-07,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-02,2024-08-02,Atestado,
40,40005405,SYDNEY YOXEN,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-02-07,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-04,2024-08-04,Atestado,
40,40005405,SYDNEY YOXEN,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-02-07,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-09,2024-08-10,Atestado,
40,40005405,SYDNEY YOXEN,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2023-02-07,Ativo,07:00 - 12:00 - 13:00 - 19:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-16,2024-08-16,Af.Previdência,
