rel_2141_CNES,rel_2141_UNIDADE,rel_2141_NOME,rel_2141_CARGO,rel_2141_DT_ADMISSAO,rel_2141_DT_DEMISSAO,rel_2141_prof_ID,rel_2141_HORARIO,rel_2141_JORNADA,rel_2141_STATUS,LEGAL_ABSENCES
2789043,UBS VILA MATILDE,IGNACE SHALDERS,AUXILIAR DE ENFERMAGEM,2023-01-02,,40005343,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Atestado: 02/09/2024 a 05/09/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,GANNON BRUNN,AUXILIAR DE ENFERMAGEM,2023-01-09,,40005348,06:00 - 11:00 - 12:00 - 18:00 (12X36),36,Ativo,
6194990,UBS CHACARA CRUZEIRO DO SUL,VANNY COLLIDGE,TECNICO DE ENFERMAGEM,2023-01-09,,40005352,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2751933,HOSPITAL DIA PENHA,DENNIE ROUBOTTOM,ASSISTENTE ADMINISTRATIVO,2023-01-09,,40005353,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
7641974,CER III PENHA,CHEV CORPE,FISIOTERAPEUTA,2023-01-10,,40005354,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Férias: 19/08/2024 a 02/09/2024
2787776,UBS JARDIM SAO FRANCISCO,GERMAINE LEWSY,NUTRICIONISTA,2023-01-10,,40005355,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,Atestado: 31/07/2024 a 01/08/2024
2787776,UBS JARDIM SAO FRANCISCO,HERMAN ROLIN,ENFERMEIRO ESF,2023-01-11,,40005356,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Af.Previdência,Atestado: 23/07/2024 a 06/08/2024 | Af.Previdência: A partir de 07/08/2024
2788888,UBS EMILIO SANTIAGO,RENAUD GONZALVO,AUXILIAR ADMINISTRATIVO,2023-01-16,,40005363,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Férias: 10/07/2024 a 08/08/2024
2042827,AMA JARDIM NORDESTE - 24 HS,ELEEN GATCHELL,AUXILIAR ADMINISTRATIVO,2023-01-16,,40005364,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2788721,UBS VILA ARICANDUVA,ZORAH HEELIS,NUTRICIONISTA,2023-02-06,,40005370,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2751933,HOSPITAL DIA PENHA,BREN MATHIASEN,MEDICO GINECOLOGISTA PNAR,2023-01-12,,40005371,07:00 - 12:00 - 13:00 - 19:00 (TER E QUI),24,Ativo,
2788861,UBS VILA ESPERANCA - CASSIO B. (PAI),ESTEBAN HENNEMANN,AUXILIAR DE ENFERMAGEM,2023-01-16,,40005372,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 13/08/2024
2787776,UBS JARDIM SAO FRANCISCO,FARRELL BOTTOMS,AGENTE COMUNITARIO DE SAUDE,2023-01-23,,40005377,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Férias: 17/07/2024 a 15/08/2024
2027070,AMA PADRE MANOEL DA NOBREGA,IRENE FRONKS,AUXILIAR ADMINISTRATIVO,2023-01-23,,40005378,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,
3304566,CAPS ALCOOL E DROGAS III PENHA,GIUSTINO BOOST,AUXILIAR DE ENFERMAGEM,2023-01-23,,40005379,06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA,36,Ativo,
2788721,UBS VILA ARICANDUVA,TOWN PATZELT,AUXILIAR ADMINISTRATIVO,2023-01-23,,40005384,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 21/08/2024
2751933,HOSPITAL DIA PENHA,VASILIS RUGGLES,AUXILIAR DE MANUTENCAO,2023-01-23,,40005385,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
3304566,CAPS ALCOOL E DROGAS III PENHA,CHADDIE GOWEN,AUXILIAR DE ENFERMAGEM,2023-02-06,,40005393,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,
2787806,UBS JARDIM SAO NICOLAU,DAVEY SKAIFE D'INGERTHORPE,MEDICO GENERALISTA,2023-02-06,,40005394,SEG QUA QUI E SEX - 07:00 12:00 13:00 18:00,40,Af.Previdência,Af.Previdência: A partir de 02/06/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,TABOR BACKSHELL,AUXILIAR ADMINISTRATIVO,2023-02-01,,40005395,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2786729,UBS A. E. DE CARVALHO,WEB CONRARD,AGENTE COMUNITARIO DE SAUDE,2023-02-06,,40005397,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Férias: 03/07/2024 a 01/08/2024
6194990,UBS CHACARA CRUZEIRO DO SUL,FERDINANDE SERGANT,AGENTE COMUNITARIO DE SAUDE,2023-02-06,,40005398,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
6592899,P.A.I AMA/UBS INTEGRADA VILA SILVIA,GWEN GILLIMGHAM,AUXILIAR DE ENFERMAGEM,2023-02-06,,40005403,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Férias: 22/07/2024 a 10/08/2024 | Atestado: 19/08/2024
2751933,HOSPITAL DIA PENHA,ALLIE PAVLOVSKY,ENFERMEIRO,2023-02-13,,40005404,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,Atestado: 08/08/2024 a 14/08/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,SYDNEY YOXEN,AUXILIAR DE ENFERMAGEM,2023-02-07,,40005405,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Atestado: 02/08/2024 | Atestado: 04/08/2024 | Atestado: 09/08/2024 a 10/08/2024 | Atestado: 16/08/2024 | Atestado: 18/08/2024 a 19/08/2024 | Atestado: 30/08/2024 a 01/09/2024
2027070,UBS PADRE MANOEL DA NOBREGA,TAMMIE RAYSON,DENTISTA CLINICO,2023-02-14,,40005414,07:00 - 11:00 (SEG A SEX),20,Ativo,
2029626,CAPS ADULTO III VILA MATILDE,DONAL BALLENDINE,PSICOLOGO,2023-02-22,,40005417,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Atestado: 21/08/2024 a 03/09/2024
2751933,HOSPITAL DIA PENHA,EMILINE BOHEY,TECNICO FARMACIA,2023-02-22,,40005419,10:00 - 14:00 - 14:15 - 16:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,
7270941,UBS JARDIM MARINGA,KRISHNA LECHELLE,AUXILIAR ADMINISTRATIVO,2023-02-22,,40005420,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 01/08/2024 a 02/08/2024 | Atestado: 28/08/2024
2751933,HOSPITAL DIA PENHA,ALINE DAUBY,TECNICO FARMACIA,2023-02-22,,40005421,10:00 - 14:00 - 14:15 - 16:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,KERRY CREEVY,AUXILIAR ADMINISTRATIVO,2023-02-22,,40005422,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),40,Ativo,
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,MELLI SCHOLLING,AUXILIAR DE ENFERMAGEM,2023-03-06,,40005424,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,Atestado: 12/08/2024
6592899,AMA VILA SILVIA,CRISTEN BRINSFORD,TECNICO FARMACIA,2023-03-06,,40005427,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Ativo,
6194990,UBS CHACARA CRUZEIRO DO SUL,EVANIA PACKWOOD,AGENTE DE PROMOCAO AMBIENTAL,2023-03-06,,40005428,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
6387640,CAPS INFANTO-JUVENIL III PENHA,GIUDITTA BISH,AUXILIAR ADMINISTRATIVO,2022-05-16,,40005429,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,Férias: 12/08/2024 a 31/08/2024
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,ELEEN KLARZYNSKI,ENFERMEIRO,2022-04-25,,40005433,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Af.Previdência,Af.Previdência: A partir de 24/04/2024
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,ALARD CRIPPILL,AGENTE COMUNITARIO DE SAUDE,2023-03-06,,40005435,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,GARWIN CARNDUFF,AGENTE COMUNITARIO DE SAUDE,2023-03-06,,40005436,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
6194990,UBS CHACARA CRUZEIRO DO SUL,ALYSS BAUKHAM,MEDICO GENERALISTA,2023-03-01,,40005437,TER - 07:00 10:00 10:15 13:15/ QUA - 07:00 11:00 12:00 16:00/ QUI - 12:45 16:00 16:15 19:00,20,Ativo,
2029626,CAPS ADULTO III VILA MATILDE,RHETA RIPON,AUXILIAR DE ENFERMAGEM,2023-03-01,,40005440,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
7270941,EMAD / EMAP JARDIM MARINGA,CHRISTYE MALBY,AUXILIAR DE ENFERMAGEM,2023-03-06,,40005442,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Férias: 10/07/2024 a 08/08/2024 | Atestado: 09/08/2024 | Atestado: 16/08/2024 a 17/08/2024
7270941,UBS JARDIM MARINGA,PEADAR FROMANT,MEDICO GENERALISTA,2023-03-06,,40005443,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,Atestado: 19/08/2024
2029626,CAPS ADULTO III VILA MATILDE,ASHLIE MISSEN,ASSISTENTE SOCIAL,2023-03-06,,40005444,08:00 - 10:00 - 10:15 - 14:15 (SEG TER QUA E SEX) 10:00 - 12:00 - 12:15 - 16:15 (QUI),30,Ativo,Atestado: 12/08/2024 a 16/08/2024
2788721,UBS VILA ARICANDUVA,FRANZEN MIRANDA,ASSISTENTE ADMINISTRATIVO,2023-01-16,2024-08-02,40005445,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Demitido,
4049926,UBS JOSE DE ANCHIETA,RAFAELITA KNAPTON,MEDICO CLINICO GERAL,2023-03-08,,40005447,QUA E QUI - 07:00 12:00 13:00 18:00,20,Ativo,
2751933,HOSPITAL DIA PENHA,FINDLEY ROSENZVEIG,MEDICO GASTROENTEROLOGISTA,2023-03-15,,40005448,HOR QUA E SEX - 07:00 10:00 10:15 13:00,12,Ativo,
2752204,UBS CANGAIBA - DR. CARLOS GENTILE DE MELLO,RILEY TUME,MEDICO PEDIATRA,2023-03-15,,40005449,SEG E QUA - 07:00 12:00 13:00 18:00,20,Ativo,
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,MAYER MCCUE,AUXILIAR ADMINISTRATIVO,2023-03-13,,40005452,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 31/08/2024 a 02/09/2024 | Atestado: 04/09/2024 a 05/09/2024
2751933,HOSPITAL DIA PENHA,PRISSIE MCCARD,AUXILIAR ADMINISTRATIVO,2023-03-13,,40005454,TER A SEX - 10:00 13:00 14:00 19:00/ SAB - 07:00 12:00 13:00 16:00,40,Ativo,Férias: 20/08/2024 a 18/09/2024
4049926,UBS JOSE DE ANCHIETA,ROBBYN ALDERSEA,AUXILIAR ADMINISTRATIVO,2023-03-13,,40005456,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
2029626,CAPS ADULTO III VILA MATILDE,MEG CASSAR,AUXILIAR DE ENFERMAGEM,2023-03-14,,40005458,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Atestado: 23/08/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,MYRNA MCBEATH,AUXILIAR ADMINISTRATIVO,2023-03-13,,40005461,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Atestado: 07/08/2024 | Atestado: 21/08/2024 a 25/08/2024 | Atestado: 31/08/2024
6194990,AMA CHACARA CRUZEIRO DO SUL,GINO MCMYLER,AUXILIAR DE ENFERMAGEM,2023-04-03,,40005462,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Ativo,
2788721,UBS VILA ARICANDUVA,LISABETH MATTERSON,MEDICO CLINICO GERAL,2023-03-17,,40005463,SEG E TER - 08:00 12:00 13:00 17:00/ QUA E SEX - 08:00 12:00 13:00 16:00,30,Ativo,Atestado: 13/08/2024 a 16/08/2024
3304566,CAPS ALCOOL E DROGAS III PENHA,JENILEE HELLIKER,MEDICO PSIQUIATRA,2023-03-21,,40005466,TER - 08:00 13:00 14:00 19:00,10,Ativo,
2786729,UBS A. E. DE CARVALHO,JEMMIE STERRE,NUTRICIONISTA,2023-04-03,,40005470,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,MENDIE RUSSAM,AUXILIAR ADMINISTRATIVO,2023-03-27,,40005472,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 31/07/2024 a 02/08/2024 | Atestado: 19/08/2024 a 20/08/2024
3304566,CAPS ALCOOL E DROGAS III PENHA,CHANTAL BOTTING,AUXILIAR ADMINISTRATIVO,2023-03-27,,40005474,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Atestado: 05/08/2024 a 06/08/2024 | Atestado: 08/08/2024 a 09/08/2024 | Atestado: 27/08/2024 | Atestado: 02/09/2024
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,WADSWORTH ATTAC,AGENTE COMUNITARIO DE SAUDE,2023-04-03,,40005478,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788721,UBS VILA ARICANDUVA,MARIJN OAK,TECNICO FARMACIA,2023-04-03,,40005479,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 05/08/2024
2786729,UBS A. E. DE CARVALHO,NINNETTA PHOENIX,PSICOLOGO,2023-04-03,,40005480,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2787776,UBS JARDIM SAO FRANCISCO,KIZZEE ZETTLER,PSICOLOGO,2023-04-03,,40005481,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Férias: 12/08/2024 a 10/09/2024
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,STANDFORD MCGIVEEN,NUTRICIONISTA,2023-04-03,,40005482,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Férias: 05/08/2024 a 19/08/2024
2042827,AMA JARDIM NORDESTE - 24 HS,THORNTON GOTCLIFF,AUXILIAR DE ENFERMAGEM,2023-04-03,,40005483,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Atestado: 31/08/2024 a 04/09/2024
6592899,UBS VILA SILVIA,ANTONIE ROBARDEY,DENTISTA CLINICO,2023-04-03,,40005486,11:00 - 15:00 (SEG A SEX),20,Ativo,Férias: 10/07/2024 a 08/08/2024
2786753,UBS DR. ANTONIO P. F. VILALLOBO,CURREY O'SHEA,AUXILIAR ADMINISTRATIVO,2023-04-03,,40005488,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
2042827,AMA JARDIM NORDESTE - 24 HS,CLARISSA FLOWERS,AUXILIAR DE ENFERMAGEM,2023-04-03,,40005490,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Atestado: 25/08/2024 a 27/08/2024
2787032,UBS ENGENHEIRO TRINDADE,KATHLEEN MENEELY,MEDICO PEDIATRA,2023-04-05,,40005494,QUA - 08:00 13:00 14:00 19:00,10,Af.Previdência,Licença Mater.: 14/07/2024 a 16/09/2024
2787032,UBS ENGENHEIRO TRINDADE,PEDRO WHITELAW,MEDICO GINECOLOGISTA,2023-04-05,,40005495,QUA E QUI - 07:00 12:00 13:00 18:00,20,Ativo,
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,FRANCESCO CLEAVES,AUXILIAR DE ENFERMAGEM,2023-04-06,,40005496,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Atestado: 08/08/2024
2042827,AMA JARDIM NORDESTE - 24 HS,INIGO D' EYE,AUXILIAR DE ENFERMAGEM,2023-04-17,,40005502,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2787806,UBS JARDIM SAO NICOLAU,BENT KEZOUREC,MEDICO GENERALISTA,2023-04-13,,40005504,"07:00 - 12:00 - 13:00 - 18:00 (SEG, TER, QUI E SEX)",40,Ativo,
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,SKIPPIE LICKORISH,AUXILIAR DE ENFERMAGEM,2023-04-17,,40005505,11:45 - 15:00 - 15:15 - 18:00 (SEG A SEX),30,Ativo,Atestado: 30/07/2024 a 02/08/2024 | Atestado: 16/08/2024 | Atestado: 19/08/2024 a 23/08/2024 | Atestado: 02/09/2024
2786923,UBS CIDADE PATRIARCA,JEN CROTTAGH,DENTISTA CLINICO,2023-04-17,2024-08-01,40005507,11:00 - 15:00 (SEG A SEX),20,Demitido,
2788888,UBS EMILIO SANTIAGO,ROZALIE BLIGH,AUXILIAR DE ENFERMAGEM,2023-04-17,,40005509,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Atestado: 12/08/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,CHRISTIN GOWDRIDGE,SUPERVISOR DE ENFERMAGEM,2023-04-17,,40005511,06:00 - 11:00 - 12:00 - 18:00 (12X36),36,Ativo,
2786923,UBS CIDADE PATRIARCA,JERALEE HAGLEY,AUXILIAR ADMINISTRATIVO,2022-08-01,,40005514,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 06/08/2024 a 09/08/2024
2788926,UBS VILA GRANADA - DR. ALFREDO FERREIRA PAULINO FILHO P.A.I,GAVIN DEVEROCK,ACOMPANHANTE COMUNITARIO,2023-04-24,,40005516,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Af.Previdência,Licença Mater.: 29/04/2024 a 22/02/2025
2786923,UBS CIDADE PATRIARCA,EVITA KLOSTER,AUXILIAR DE ENFERMAGEM,2023-05-02,,40005520,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,Atestado: 08/08/2024 a 14/08/2024
2042827,AMA JARDIM NORDESTE - 24 HS,ALEXI WILLE,AUXILIAR DE ENFERMAGEM,2023-05-02,,40005522,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,MISCHA BIRKMYR,AUXILIAR DE ENFERMAGEM,2023-05-02,,40005523,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,Atestado: 19/08/2024 a 20/08/2024
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,SHALNE JICKELLS,PSICOLOGO,2023-05-02,,40005524,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 29/08/2024 a 02/09/2024
3304566,CAPS ALCOOL E DROGAS III PENHA,ERMINIA MACIAK,OFICINEIRO,2023-05-02,,40005528,08:00 - 10:00 - 10:15 - 14:15 (SEG A SEX),30,Ativo,
2042827,AMA JARDIM NORDESTE - 24 HS,RIK LICENCE,AUXILIAR DE ENFERMAGEM,2023-05-15,,40005529,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Férias: 05/08/2024 a 03/09/2024 | Atestado: 04/09/2024 a 06/09/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,VALAREE MACDWYER,AUXILIAR DE ENFERMAGEM,2023-05-15,,40005531,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2027070,AMA PADRE MANOEL DA NOBREGA,CADDRIC LIBREROS,AUXILIAR DE ENFERMAGEM,2023-05-15,,40005532,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,Atestado: 06/08/2024 a 07/08/2024 | Atestado: 21/08/2024 | Atestado: 30/08/2024
6194990,UBS CHACARA CRUZEIRO DO SUL,CARLITA SKEAT,TECNICO DE ENFERMAGEM,2023-05-15,,40005534,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 02/09/2024 a 04/09/2024
6387640,CAPS INFANTO-JUVENIL III PENHA,LYNDA ROSINA,ENFERMEIRO,2023-05-15,,40005535,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2029626,CAPS ADULTO III VILA MATILDE,INIGO COWGILL,AUXILIAR DE ENFERMAGEM,2023-05-15,,40005536,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Atestado: 05/08/2024 a 07/08/2024
6194990,UBS CHACARA CRUZEIRO DO SUL,DEBI CLYNMAN,AGENTE COMUNITARIO DE SAUDE,2023-05-15,,40005538,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,FELICLE PETRIS,TECNICO FARMACIA,2023-05-15,,40005539,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,Atestado: 06/08/2024 | Atestado: 09/08/2024 a 10/08/2024 | Atestado: 14/08/2024 | Atestado: 17/08/2024 | Atestado: 21/08/2024 | Atestado: 26/08/2024 a 04/09/2024
2751933,HOSPITAL DIA PENHA,WESTON PLUTHERO,TECNICO DE ENFERMAGEM,2023-05-15,,40005542,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,36,Ativo,Atestado: 10/08/2024 | Atestado: 31/08/2024
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,PALL LOCARNO,AUXILIAR ADMINISTRATIVO,2023-05-15,,40005544,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,Atestado: 22/08/2024 a 24/08/2024
2751933,HOSPITAL DIA PENHA,DOUG BENJAFIELD,TECNICO DE ENFERMAGEM,2023-05-15,,40005547,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,
7270941,EMAD / EMAP JARDIM MARINGA,WINDY CETTELL,MEDICO CLINICO GERAL,2023-05-15,,40005548,SEG A QUI - 08:00 12:00 13:00 19:00,40,Ativo,Atestado: 29/07/2024 a 01/08/2024 | Atestado: 05/08/2024 a 06/08/2024 | Atestado: 14/08/2024 a 15/08/2024 | Atestado: 19/08/2024 a 22/08/2024 | Atestado: 26/08/2024 a 29/08/2024 | Atestado: 02/09/2024 a 05/09/2024
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,LETTA LITTLEY,AUXILIAR DE SAUDE BUCAL,2023-06-05,,40005558,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,
2027070,UBS PADRE MANOEL DA NOBREGA,JOYANN MCVITIE,ASSISTENTE SOCIAL,2023-06-05,,40005560,08:00 - 10:00 - 10:15 - 14:15 (SEG A SEX),30,Ativo,
2787776,UBS JARDIM SAO FRANCISCO,JEDDY STOCKS,TECNICO DE ENFERMAGEM,2023-06-05,,40005561,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 09/08/2024
2787776,UBS JARDIM SAO FRANCISCO,DAME BRUCKMANN,TECNICO DE ENFERMAGEM,2023-06-05,,40005564,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 16/08/2024 | Atestado: 18/08/2024 a 22/08/2024
2786729,UBS A. E. DE CARVALHO,DIAN BEDBOROUGH,MEDICO GENERALISTA,2023-06-05,,40005566,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,ELWOOD SPELLISSY,MEDICO PSIQUIATRA,2023-06-19,,40005567,10:00 - 14:00 - 14:15 - 16:15 (SEG A SEX),30,Ativo,Férias: 26/08/2024 a 09/09/2024
5268125,AMA MAURICE PATE,CATLAINA FRANKIEWICZ,TECNICO FARMACIA,2023-05-02,,40005569,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,
2027070,AMA PADRE MANOEL DA NOBREGA,ELISA PEGGRAM,AUXILIAR DE ENFERMAGEM,2023-06-05,,40005574,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,
6194990,UBS CHACARA CRUZEIRO DO SUL,MEREDITHE STOURTON,AUXILIAR ADMINISTRATIVO,2023-06-05,,40005575,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Férias: 06/08/2024 a 20/08/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,DEBERA PRETTY,AUXILIAR DE ENFERMAGEM,2023-06-05,,40005576,10:00 - 14:00 - 15:00 - 22:00 (ESCALA 12X36),36,Ativo,Atestado: 22/08/2024 a 26/08/2024
6592899,UBS VILA SILVIA,ANGELITA TORRES,APRENDIZ,2023-06-05,,40005577,08:00 11:15 11:30 14:00 (SEG. A SEX.),30,Ativo,
4049926,UBS JOSE DE ANCHIETA,KARLEEN ROWELL,AUXILIAR DE ENFERMAGEM,2023-06-05,,40005580,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,
2042827,AMA JARDIM NORDESTE - 24 HS,JONATHAN DELPH,ENFERMEIRO,2023-06-05,,40005581,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 29/07/2024 a 02/08/2024
4049926,UBS JOSE DE ANCHIETA,DICKIE BURNSALL,DENTISTA CLINICO,2023-06-05,,40005583,11:00 - 15:00 (SEG A SEX),20,Ativo,
2027070,AMA PADRE MANOEL DA NOBREGA,ETHELYN SWAYSLAND,TECNICO FARMACIA,2023-06-05,,40005584,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,Atestado: 28/08/2024 a 01/09/2024
6592899,AMA VILA SILVIA,ORAN GABALA,AUXILIAR ADMINISTRATIVO,2023-06-05,,40005585,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Ativo,Atestado: 23/08/2024
6387640,CAPS INFANTO-JUVENIL III PENHA,LAUGHTON LYTLE,GERENTE DE UNIDADE DE SAUDE,2018-10-01,,40005590,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,LAVENA BEWICKE,ENFERMEIRO,2023-06-19,,40005592,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,Atestado: 01/09/2024 a 05/09/2024
2786923,UBS CIDADE PATRIARCA,WHITAKER DEAKES,MEDICO PEDIATRA,2023-06-19,,40005593,08:00 - 11:00 - 11:15 - 13:15 (TER E SEX),10,Af.Previdência,Licença Mater.: 01/02/2024 a 26/11/2024
