rel_2141_CNES,rel_2141_UNIDADE,rel_2141_NOME,rel_2141_CARGO,rel_2141_DT_ADMISSAO,rel_2141_DT_DEMISSAO,rel_2141_prof_ID,rel_2141_HORARIO,rel_2141_JORNADA,rel_2141_STATUS,rel_2141_LICINICIO,rel_2141_LICFIM,rel_2141_AUSENCIA
6194990,AMA CHACARA CRUZEIRO DO SUL,WILONE MCMENAMY,ENFERMEIRO,2022-01-12,,40004729,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,2024-08-02,2024-08-02,Atestado
6194990,AMA CHACARA CRUZEIRO DO SUL,MIRA BRASSILL,AUXILIAR ADMINISTRATIVO,2022-01-19,,40004744,06:30 - 10:00 - 10:15 - 12:45 (SEG A SAB),36,Ativo,2024-08-21,2024-08-21,Atestado
6194990,AMA CHACARA CRUZEIRO DO SUL,MIRA BRASSILL,AUXILIAR ADMINISTRATIVO,2022-01-19,,40004744,06:30 - 10:00 - 10:15 - 12:45 (SEG A SAB),36,Ativo,2024-09-03,2024-09-03,Atestado
2029626,CAPS ADULTO III VILA MATILDE,TOBIT PETREN,AUXILIAR DE ENFERMAGEM,2022-01-19,,40004748,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Af.Previdência,2024-07-27,,Af.Previdência
2786923,UBS CIDADE PATRIARCA,BIBBYE ATWEL,MEDICO GENERALISTA,2022-01-24,,40004751,SEG - 08:00 13:00 14:00 19:00/ QUA - 07:00 12:00 13:00 18:00,20,Ativo,2024-08-09,2024-08-12,Atestado
2786923,UBS CIDADE PATRIARCA,BIBBYE ATWEL,MEDICO GENERALISTA,2022-01-24,,40004751,SEG - 08:00 13:00 14:00 19:00/ QUA - 07:00 12:00 13:00 18:00,20,Ativo,2024-08-14,2024-08-14,Atestado
2786923,UBS CIDADE PATRIARCA,BIBBYE ATWEL,MEDICO GENERALISTA,2022-01-24,,40004751,SEG - 08:00 13:00 14:00 19:00/ QUA - 07:00 12:00 13:00 18:00,20,Ativo,2024-08-28,2024-08-28,Atestado
6592899,AMA VILA SILVIA,MARTEN BEAMOND,AUXILIAR DE ENFERMAGEM,2022-01-26,,40004764,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-15,2024-08-16,Atestado
6592899,AMA VILA SILVIA,MARTEN BEAMOND,AUXILIAR DE ENFERMAGEM,2022-01-26,,40004764,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-30,2024-08-31,Atestado
6592899,AMA VILA SILVIA,MARTEN BEAMOND,AUXILIAR DE ENFERMAGEM,2022-01-26,,40004764,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-09-01,2024-09-07,Atestado
2751933,HOSPITAL DIA PENHA,SHIR M'CHIRRIE,TECNICO FARMACIA,2022-01-26,,40004768,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-12,2024-08-13,Atestado
2788721,UBS VILA ARICANDUVA,RAFAELLLE SONSCHEIN,AUXILIAR DE ENFERMAGEM,2022-02-07,,40004771,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Af.Previdência,2023-12-28,,Af.Previdência
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,TREY VOCE,AUXILIAR DE ENFERMAGEM,2022-02-03,,40004777,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-21,2024-08-21,Atestado
5268125,AMA MAURICE PATE,DENY HELD,AUXILIAR DE ENFERMAGEM,2022-02-02,,40004790,06:45 - 09:00 - 09:15 - 13:00 (SEG A SAB),36,Ativo,2024-08-12,2024-08-12,Atestado
2788721,UBS VILA ARICANDUVA,ALLAN PEDYCAN,AUXILIAR DE ENFERMAGEM,2022-02-03,,40004794,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-09,2024-08-09,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,JEMMIE CYSON,TERAPEUTA OCUPACIONAL,2022-02-02,,40004798,07:45 - 11:00 - 11:15 - 14:00 (SEG. A SEX.),30,Ativo,2024-08-12,2024-08-12,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,JEMMIE CYSON,TERAPEUTA OCUPACIONAL,2022-02-02,,40004798,07:45 - 11:00 - 11:15 - 14:00 (SEG. A SEX.),30,Ativo,2024-08-22,2024-08-22,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,ELFIE TIDBOLD,AUXILIAR DE ENFERMAGEM,2022-02-03,,40004806,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-01,2024-08-20,Férias
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,ELFIE TIDBOLD,AUXILIAR DE ENFERMAGEM,2022-02-03,,40004806,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-21,2024-09-04,Atestado
6592899,AMA VILA SILVIA,ORALLA JANCIC,AUXILIAR DE ENFERMAGEM,2022-02-07,,40004823,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Ativo,2024-08-03,2024-08-03,Atestado
2788721,UBS VILA ARICANDUVA,HASLETT KITCATT,AUXILIAR ADMINISTRATIVO,2022-02-07,,40004825,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-12,2024-08-26,Férias
5268125,AMA MAURICE PATE,GRETAL BRAEMER,AUXILIAR DE ENFERMAGEM,2022-02-09,,40004831,06:45 - 09:00 - 09:15 - 13:00 (SEG A SAB),36,Af.Previdência,2024-02-26,2024-12-21,Licença Mater.
4049926,UBS JOSE DE ANCHIETA,HINDA BOZWARD,MEDICO CLINICO GERAL,2022-02-10,,40004832,SEG A QUI - 08:00 12:00 13:00 19:00,40,Ativo,2024-08-07,2024-08-07,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,GENEVIEVE DUNPHY,ENFERMEIRO,2022-02-14,,40004851,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Af.Previdência,2024-04-05,2025-01-29,Licença Mater.
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,REINALDO TONKES,AUXILIAR ADMINISTRATIVO,2022-02-15,,40004853,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-07-17,2024-08-05,Férias
2752204,UBS CANGAIBA - DR. CARLOS GENTILE DE MELLO,ASH DRYSDALE,DENTISTA CLINICO,2022-02-15,,40004857,11:00 - 15:00 (SEG A SEX),20,Ativo,2024-08-19,2024-09-02,Férias
2787776,UBS JARDIM SAO FRANCISCO,KENDRA SKETCH,ENFERMEIRO ESF,2022-02-16,,40004873,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-08,2024-08-09,Atestado
2787776,UBS JARDIM SAO FRANCISCO,KENDRA SKETCH,ENFERMEIRO ESF,2022-02-16,,40004873,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-12,2024-08-12,Atestado
2788721,UBS VILA ARICANDUVA,FILIP KESTEVEN,AUXILIAR DE ENFERMAGEM,2022-02-16,,40004875,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-07-31,2024-08-02,Atestado
5268125,AMA MAURICE PATE,HALSY LUNCK,TECNICO FARMACIA,2022-02-17,,40004879,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-01,2024-08-02,Atestado
5268125,AMA MAURICE PATE,HALSY LUNCK,TECNICO FARMACIA,2022-02-17,,40004879,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-12,2024-08-14,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,DALLAS CANNAM,ENFERMEIRO,2022-02-21,,40004888,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-26,2024-08-30,Atestado
2751933,HOSPITAL DIA PENHA,NINA FELCE,MEDICO PNEUMOLOGISTA,2022-03-22,,40004897,07:00 - 12:00 - 13:00 - 19:00 (TER),12,Ativo,2024-07-23,2024-08-06,Férias
7270941,UBS JARDIM MARINGA,COLAS WARMISHAM,AGENTE COMUNITARIO DE SAUDE,2022-03-07,,40004898,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-07-10,2024-08-08,Férias
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,MARTA BIGGANS,ENFERMEIRO,2022-03-08,,40004912,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-17,2024-08-22,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,GEROME SEEKINGS,DENTISTA CLINICO,2022-03-07,,40004913,15:00 - 19:00 (SEG. A SEX.),20,Ativo,2024-08-19,2024-08-21,Atestado
2027070,AMA PADRE MANOEL DA NOBREGA,ELIA BAGSTER,AUXILIAR DE ENFERMAGEM,2022-03-07,,40004916,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-19,2024-08-20,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,JONI YEAMAN,AUXILIAR DE SAUDE BUCAL,2022-03-07,,40004917,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-14,2024-08-18,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,CURCIO CRAMPTON,AUXILIAR DE ENFERMAGEM,2022-03-07,,40004919,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-19,2024-08-19,Atestado
2787806,UBS JARDIM SAO NICOLAU,GIACINTA SWORN,AUXILIAR ADMINISTRATIVO,2022-03-07,,40004921,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-20,2024-08-21,Atestado
5268125,AMA MAURICE PATE,GUTHRIE DEANE,AUXILIAR ADMINISTRATIVO,2022-03-07,,40004922,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Af.Previdência,2024-06-07,2024-10-04,Licença Mater.
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,KYRSTIN SINKINGS,AGENTE COMUNITARIO DE SAUDE,2022-03-14,,40004928,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-07-10,2024-08-08,Férias
2751933,HOSPITAL DIA PENHA,FRANCISCO CROAD,AUXILIAR ADMINISTRATIVO,2022-02-17,,40004940,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,2024-08-10,2024-08-10,Atestado
2751933,HOSPITAL DIA PENHA,FRANCISCO CROAD,AUXILIAR ADMINISTRATIVO,2022-02-17,,40004940,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,2024-08-12,2024-08-26,Férias
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,GILBERTE SULLENS,AUXILIAR ADMINISTRATIVO,2022-02-17,,40004941,06:45 - 11:00 - 12:00 - 15:45 (SEG A SEX),40,Ativo,2024-08-05,2024-08-05,Atestado
2788926,UBS VILA GRANADA - DR. ALFREDO FERREIRA PAULINO FILHO P.A.I,KARA MILELLA,MEDICO CLINICO GERAL,2022-04-05,,40004944,TER E QUI - 08:00 12:00 13:00 17:00/ SEX - 13:00 17:00,20,Af.Previdência,2024-08-01,2024-11-28,Licença Mater.
2751933,HOSPITAL DIA PENHA,CELESTIA IZKOVICI,AUXILIAR ADMINISTRATIVO,2022-02-16,,40004946,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-02,2024-08-06,Atestado
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,LINK FARRAN,AUXILIAR ADMINISTRATIVO,2022-02-17,,40004947,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-19,2024-09-02,Férias
2751933,HOSPITAL DIA PENHA,JOEANN ESKRICK,TECNICO DE ENFERMAGEM,2022-04-11,,40004952,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Af.Previdência,2023-08-04,,Af.Previdência
2788721,UBS VILA ARICANDUVA,VALERY BALLINGER,MEDICO PEDIATRA,2022-05-02,,40004964,SEG - 08:00 12:00 13:00 19:00,10,Ativo,2024-08-05,2024-08-11,Atestado
2751933,HOSPITAL DIA PENHA,BRENDON ADOLPHINE,TECNICO DE ENFERMAGEM,2022-04-25,,40004965,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-08,2024-08-10,Atestado
2751933,HOSPITAL DIA PENHA,BRENDON ADOLPHINE,TECNICO DE ENFERMAGEM,2022-04-25,,40004965,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-29,2024-08-29,Atestado
2752204,UBS CANGAIBA - DR. CARLOS GENTILE DE MELLO,SPENCER KERSHAW,AUXILIAR DE ENFERMAGEM,2021-12-13,,40004975,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Af.Previdência,2024-05-02,2024-08-29,Licença Mater.
2752204,UBS CANGAIBA - DR. CARLOS GENTILE DE MELLO,SPENCER KERSHAW,AUXILIAR DE ENFERMAGEM,2021-12-13,,40004975,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Af.Previdência,2024-08-30,2024-11-02,Atestado (Acima de 15 dias)
2029626,CAPS ADULTO III VILA MATILDE,FAUNIE LUDLEM,TECNICO FARMACIA,2022-05-16,,40004999,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-05,2024-08-05,Atestado
2029626,CAPS ADULTO III VILA MATILDE,FAUNIE LUDLEM,TECNICO FARMACIA,2022-05-16,,40004999,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-20,2024-08-20,Atestado
2029626,CAPS ADULTO III VILA MATILDE,FAUNIE LUDLEM,TECNICO FARMACIA,2022-05-16,,40004999,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-26,2024-09-14,Férias
2786729,UBS A. E. DE CARVALHO,CHRISTIAN PROTT,AUXILIAR ADMINISTRATIVO,2022-05-23,,40005009,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-07-10,2024-08-08,Férias
2787806,UBS JARDIM SAO NICOLAU,VIVYANNE RUTTER,AGENTE COMUNITARIO DE SAUDE,2022-06-06,,40005022,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-05,2024-09-03,Férias
6194990,UBS CHACARA CRUZEIRO DO SUL,JENINE HOGBEN,FARMACEUTICO,2022-06-06,,40005023,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Ativo,2024-08-12,2024-08-31,Férias
6194990,UBS CHACARA CRUZEIRO DO SUL,SHAINE TEWKESBURY,NUTRICIONISTA,2022-06-06,,40005027,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,2024-08-12,2024-08-12,Atestado
9844597,CER PARQUE ARTHUR ALVIM,CHELSEA SWEENEY,FONOAUDIOLOGO,2022-06-06,,40005037,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,2024-07-29,2024-08-12,Férias
2027070,UBS PADRE MANOEL DA NOBREGA,BOYCE KOPPES,MEDICO CLINICO GERAL,2022-06-08,,40005045,SEG A QUA - 07:00 12:00 13:00 18:00,30,Ativo,2024-08-19,2024-08-21,Atestado
2027070,UBS PADRE MANOEL DA NOBREGA,YOKO DUDDLE,FARMACEUTICO,2022-05-09,,40005047,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-05,2024-09-03,Férias
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,DOLLEY SHARPOUS,MEDICO GINECOLOGISTA,2022-06-06,,40005049,SEG - 07:00 12:00 13:00 18:00/ QUA - 08:00 13:00 14:00 19:00,20,Af.Previdência,2024-07-22,2024-08-02,Atestado
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,DOLLEY SHARPOUS,MEDICO GINECOLOGISTA,2022-06-06,,40005049,SEG - 07:00 12:00 13:00 18:00/ QUA - 08:00 13:00 14:00 19:00,20,Af.Previdência,2024-08-03,,Af.Previdência
2787806,UBS JARDIM SAO NICOLAU,ALISTER DELF,TECNICO DE ENFERMAGEM,2022-06-06,,40005053,10:00 - 12:00 - 13:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-21,2024-08-22,Atestado
2786753,UBS DR. ANTONIO P. F. VILALLOBO,HARDY HANSBERRY,MEDICO GENERALISTA,2022-06-23,,40005058,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Af.Previdência,2024-08-01,2024-08-02,Atestado
2786753,UBS DR. ANTONIO P. F. VILALLOBO,HARDY HANSBERRY,MEDICO GENERALISTA,2022-06-23,,40005058,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Af.Previdência,2024-08-21,2025-06-16,Licença Mater.
7270941,UBS JARDIM MARINGA,KIPPAR STREETS,MEDICO GENERALISTA,2022-06-13,,40005060,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-19,2024-08-19,Atestado
2027070,UBS PADRE MANOEL DA NOBREGA,LINNET TOMKINS,AUXILIAR DE ENFERMAGEM,2022-06-13,,40005061,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-15,2024-08-16,Atestado
2752204,EMAD CANGAIBA - DR. CARLOS GENTILE DE MELLO,MIRELLE BINGE,AUXILIAR DE ENFERMAGEM,2022-06-22,,40005071,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-08-19,2024-09-07,Férias
6592899,UBS VILA SILVIA,MYRTA COSSER,AUXILIAR DE ENFERMAGEM,2022-07-04,,40005078,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Af.Previdência,2024-02-02,,Af.Previdência
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,ISAAC STRATHEARN,AUXILIAR DE ENFERMAGEM,2022-07-04,,40005079,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-08-07,2024-08-07,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,HEPHZIBAH BRUNNER,AUXILIAR DE ENFERMAGEM,2022-07-04,,40005090,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-18,2024-08-18,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,HEPHZIBAH BRUNNER,AUXILIAR DE ENFERMAGEM,2022-07-04,,40005090,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-09-03,2024-09-03,Atestado
2787806,UBS JARDIM SAO NICOLAU,RUTHANNE ADLAM,AGENTE DE PROMOCAO AMBIENTAL,2022-07-04,,40005091,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-05,2024-08-11,Atestado
2787806,UBS JARDIM SAO NICOLAU,RICKI MATUSZYNSKI,AUXILIAR DE SAUDE BUCAL,2022-07-04,,40005095,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-07-15,2024-08-13,Férias
2788721,UBS VILA ARICANDUVA,SETH FEASLEY,AUXILIAR DE SAUDE BUCAL,2022-07-04,,40005096,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-28,2024-08-29,Atestado
2786923,UBS CIDADE PATRIARCA,RYLEY MCROBERT,AUXILIAR DE ENFERMAGEM,2022-07-11,,40005103,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,2024-08-22,2024-08-23,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,BROCK PADGHAM,AUXILIAR DE ENFERMAGEM,2022-07-14,,40005112,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-12,2024-08-12,Atestado
2788721,UBS VILA ARICANDUVA,ELORA KENNEALY,DENTISTA CLINICO,2022-08-01,,40005136,15:00 - 19:00 (SEG. A SEX.),20,Af.Previdência,2024-07-12,2025-05-07,Licença Mater.
2788721,UBS VILA ARICANDUVA,GEORGINE DAW,AUXILIAR ADMINISTRATIVO,2022-08-01,,40005143,06:45 - 11:00 - 12:00 - 15:45 (SEG A SEX),40,Ativo,2024-08-14,2024-08-16,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,GREG LAUGHNAN,DENTISTA CLINICO,2022-08-08,,40005154,07:00 - 11:00 (SEG A SEX),20,Ativo,2024-08-12,2024-08-26,Férias
2787806,UBS JARDIM SAO NICOLAU,ORALIA JAGGAR,DENTISTA CLINICO,2021-12-01,,40005155,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-07-15,2024-08-13,Férias
2787032,UBS ENGENHEIRO TRINDADE,DOTTY HALFHEAD,AUXILIAR DE ENFERMAGEM,2022-08-08,,40005157,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-23,2024-08-23,Atestado
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,DALE MCKERLEY,GERENTE DE UNIDADE DE SAUDE,2021-12-08,,40005160,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-25,2024-08-29,Atestado
6592899,UBS VILA SILVIA,ALIZA JANDL,MEDICO PEDIATRA,2022-08-16,,40005166,07:00 - 12:00 - 13:00 - 18:00 ( TER. E QUI.),20,Ativo,2024-08-13,2024-08-13,Atestado
6592899,UBS VILA SILVIA,ALIZA JANDL,MEDICO PEDIATRA,2022-08-16,,40005166,07:00 - 12:00 - 13:00 - 18:00 ( TER. E QUI.),20,Ativo,2024-08-20,2024-08-20,Atestado
6592899,UBS VILA SILVIA,ALIZA JANDL,MEDICO PEDIATRA,2022-08-16,,40005166,07:00 - 12:00 - 13:00 - 18:00 ( TER. E QUI.),20,Ativo,2024-08-22,2024-08-22,Atestado
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,ANNALEE MACGOUN,AGENTE COMUNITARIO DE SAUDE,2022-08-15,,40005169,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-19,2024-08-20,Atestado
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,ANNALEE MACGOUN,AGENTE COMUNITARIO DE SAUDE,2022-08-15,,40005169,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-23,2024-08-23,Atestado
6194990,UBS CHACARA CRUZEIRO DO SUL,DRAKE RIZZARDINI,AGENTE COMUNITARIO DE SAUDE,2022-08-15,,40005177,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Af.Previdência,2023-12-21,2024-08-17,Atestado (Acima de 15 dias)
6194990,UBS CHACARA CRUZEIRO DO SUL,DRAKE RIZZARDINI,AGENTE COMUNITARIO DE SAUDE,2022-08-15,,40005177,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Af.Previdência,2024-08-18,2024-12-15,Licença Mater.
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,SIGMUND FORRE,AUXILIAR DE ENFERMAGEM,2022-08-12,,40005179,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-04,2024-08-05,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,SIGMUND FORRE,AUXILIAR DE ENFERMAGEM,2022-08-12,,40005179,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-06,2024-08-06,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,SIGMUND FORRE,AUXILIAR DE ENFERMAGEM,2022-08-12,,40005179,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-08,2024-08-08,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,SIGMUND FORRE,AUXILIAR DE ENFERMAGEM,2022-08-12,,40005179,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-10,2024-08-12,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,SIGMUND FORRE,AUXILIAR DE ENFERMAGEM,2022-08-12,,40005179,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-16,2024-08-30,Férias
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,SIGMUND FORRE,AUXILIAR DE ENFERMAGEM,2022-08-12,,40005179,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-09-01,2024-09-01,Atestado
2787806,UBS JARDIM SAO NICOLAU,ANNADIANE JENKERSON,MEDICO GENERALISTA,2022-08-15,,40005191,07:00 - 12:00 - 13:00 - 18:00 (TER A SEX),40,Ativo,2024-08-15,2024-08-16,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,JANINA LIGHTERNESS,AUXILIAR DE ENFERMAGEM,2022-08-15,,40005192,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-08,2024-08-10,Atestado
2788888,UBS EMILIO SANTIAGO,DNIREN MCTIERNAN,ENFERMEIRO,2022-09-12,,40005211,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-07-31,2024-08-05,Atestado
2751933,HOSPITAL DIA PENHA,KRISTINE BEARDSHALL,ENFERMEIRO,2022-09-05,,40005212,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,36,Af.Previdência,2024-07-17,,Af.Previdência
2751933,HOSPITAL DIA PENHA,YANK CUMBERS,TECNICO FARMACIA,2022-09-05,,40005223,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-08,2024-08-08,Atestado
2751933,HOSPITAL DIA PENHA,YANK CUMBERS,TECNICO FARMACIA,2022-09-05,,40005223,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-09,2024-08-10,Atestado
2751933,HOSPITAL DIA PENHA,YANK CUMBERS,TECNICO FARMACIA,2022-09-05,,40005223,13:00 - 16:00 - 16:15 - 19:15 (SEG A DOM) CONFORME ESCALA,36,Ativo,2024-08-20,2024-08-20,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,MARYLIN SHARKEY,MEDICO GENERALISTA,2022-09-05,,40005224,SEG E QUA - 07:00 12:00 13:00 18:00,20,Ativo,2024-07-29,2024-08-12,Férias
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,MARIEANN SIMO,AUXILIAR DE ENFERMAGEM,2022-09-05,,40005226,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,2024-08-14,2024-08-15,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,NONNA BEESLEY,AUXILIAR DE ENFERMAGEM,2022-09-05,,40005227,06:00 - 11:00 - 12:00 - 18:00 (12X36),36,Ativo,2024-08-13,2024-08-19,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,NONNA BEESLEY,AUXILIAR DE ENFERMAGEM,2022-09-05,,40005227,06:00 - 11:00 - 12:00 - 18:00 (12X36),36,Ativo,2024-09-03,2024-09-03,Atestado
